Direct GHG Emissions (Metric Tons CO2e),Water Intensity (All Water Sources) (gal/ft²),log_Property Id,log_Year Built,log_Number of Buildings - Self-reported,log_Occupancy,log_Weather Normalized Site Natural Gas Use (therms),log_Direct GHG Emissions (Metric Tons CO2e),log_Property GFA - Self-Reported (ft²),log_Water Intensity (All Water Sources) (gal/ft²),log_Source EUI (kBtu/ft²),log_Community Board,log_Census Tract,Borough_Bronx,Borough_Brooklyn,Borough_Manhattan,Borough_Queens,Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Office,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,score
185.0,,15.603595618145356,7.579167967396076,0.0,4.605170185988092,10.54933345997806,5.220355825078324,11.970160420563143,,3.751854253275325,0.0,6.1070228877422545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
375.5,,15.019192519999692,7.581719640125308,0.0,4.605170185988092,11.1660735453374,5.928258471204189,11.535176073905049,,4.925077405734609,0.0,6.1070228877422545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45.2,1.24,15.4744838806125,7.5595594960077,0.0,3.4011973816621555,9.163992722437781,3.8110970868381857,11.273639828393415,0.2151113796169455,4.318820558770089,0.0,6.1070228877422545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.5,,14.850666051329515,7.557994958530806,0.0,4.605170185988092,8.056331645687695,2.6741486494265287,11.114311831811166,,3.095577608523707,0.0,6.1070228877422545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,,15.422117667453792,7.565793282428515,0.0,1.6094379124341003,,-inf,10.905955980651335,,3.4242626545931514,0.0,6.115892125483034,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
152.1,,15.2072038187619,7.5652752818989315,0.0,4.605170185988092,10.377041123276822,5.024538199265247,11.70584895545962,,5.215479088239032,0.0,6.115892125483034,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
218.8,,15.015433472546325,7.5652752818989315,0.0,4.605170185988092,10.626169263198392,5.388158070547826,11.420678588457784,,5.38632824387075,0.0,6.115892125483034,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.4,0.0,14.997244501786378,7.606387389772652,0.0,4.605170185988092,8.627982942068948,3.1945831322991562,10.910532647678748,-inf,3.517497837358316,0.0,6.184148890937483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
0.0,0.04,15.308655074677292,7.533693709848633,0.0,4.605170185988092,,-inf,11.184421397998193,-3.2188758248682006,3.927896354584436,0.0,6.184148890937483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
158.9,4.11,14.7889454146874,7.566311014772463,0.0,4.605170185988092,10.42789946330553,5.0682750735426705,11.411468431912619,1.4134230285081433,4.467056883858457,0.0,6.115892125483034,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,,15.584760409300918,7.554858521040676,0.0,4.605170185988092,-inf,-inf,11.77528972943772,,5.0670156275323635,0.0,6.19644412779452,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
236.1,83.48,15.416294936340657,7.599901959208498,0.0,4.605170185988092,10.770823306659839,5.464255444091467,11.087834014026866,4.4246070822090005,4.919250732294404,1.3862943611198906,5.963579343618446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
139.0,42.78,15.298790966564745,7.605890001053122,0.0,4.605170185988092,10.25169424180401,4.9344739331306915,11.299100857107293,3.7560707036542595,4.429625613473161,1.3862943611198906,5.968707559985366,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
177.4,75.53,15.298263303086047,7.605392364814935,0.0,4.605170185988092,10.495661800126618,5.178407069875479,10.905955980651335,4.324529928325356,4.8721392168423305,1.3862943611198906,5.968707559985366,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
212.4,1.19,15.321691296720664,7.575584651557793,0.0,1.6094379124341003,10.720653839536851,5.358471289367784,11.948848647229125,0.17395330712343798,3.9684033388642534,1.3862943611198906,6.052089168924417,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,1.07,15.601376360273633,7.5652752818989315,0.0,4.605170185988092,,-inf,11.68405124900345,0.06765864847381486,2.6461747973841225,1.3862943611198906,6.102558594613569,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
215.9,59.29,14.951701828266275,7.560080465021827,0.0,4.605170185988092,10.685702743764075,5.3748153375207615,11.184421397998193,4.0824406577192764,4.991792206294776,1.3862943611198906,6.102558594613569,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,,14.95083014739914,7.565793282428515,0.0,4.605170185988092,,-inf,11.183031543709138,,4.097672352314776,1.3862943611198906,6.102558594613569,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104.0,26.96,14.905019873337043,7.560080465021827,0.0,4.605170185988092,9.967658818743862,4.6443908991413725,11.112447898373103,3.2943542860441064,4.405498990859024,1.3862943611198906,6.09807428216624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43.3,,14.95090083517192,7.565793282428515,0.0,4.605170185988092,,3.768152635008444,11.06663836234181,,4.692264892839025,1.3862943611198906,6.0844994130751715,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35.2,3.45,15.090013491590671,7.580699752224563,0.0,4.605170185988092,8.799495820573506,3.5610460826040513,10.896739325546411,1.2383742310432684,5.168777995193051,1.3862943611198906,6.0844994130751715,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58.6,,15.592261460004302,7.5652752818989315,0.0,4.605170185988092,,4.070734696582967,11.772624642785528,,4.911183215124596,2.772588722239781,6.802394763324311,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1322.7,,15.298056927955493,7.588829878307813,0.6931471805599453,4.605170185988092,12.480340016871965,7.1874303810320015,12.503332454678064,,5.12574810119676,2.772588722239781,6.822197390620491,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,0.16,15.588362908808326,7.5652752818989315,0.0,-inf,,-inf,10.929672507268652,-1.8325814637483102,-0.10536051565782628,2.772588722239781,6.824373670043086,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
18.7,0.0,15.299417899951154,7.60489448081162,0.0,4.499809670330265,8.328354443794018,2.928523523860541,10.64846788173609,-inf,3.937690752176724,2.772588722239781,6.811244378601294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
10.5,0.85,15.054764691634732,7.604396348796338,0.0,4.605170185988092,7.8977424697786285,2.3513752571634776,11.05089000537367,-0.16251892949777494,2.066862759472976,1.6094379124341003,7.042286171939743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
127.4,7.13,15.123482231327902,7.595889917718538,0.0,4.605170185988092,10.215601227908463,4.847331743138063,11.156250521031495,1.9643112344262046,4.354141431184346,1.6094379124341003,7.042286171939743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
229.2,8.06,14.786553076740176,7.589335823170617,0.0,4.605170185988092,10.739931724165249,5.434594984840585,10.845446031158861,2.086913556518537,5.17105201550216,1.6094379124341003,7.001245622069476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.0,0.24,15.054747605080475,7.600902459542082,0.0,4.605170185988092,8.814850346890097,3.367295829986474,11.378650939147759,-1.4271163556401458,3.332204510175204,1.6094379124341003,7.064759027791802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
19.6,0.0,14.840175938430244,7.563719668414366,0.0,4.605170185988092,8.385625583589237,2.975529566236472,10.8712315659992,-inf,3.4531571205928664,1.6094379124341003,7.064759027791802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
13.1,0.05,14.955438479293282,7.605392364814935,0.0,4.605170185988092,8.041766886002108,2.5726122302071057,11.250079084303398,-2.995732273553991,3.9721769282478934,1.6094379124341003,7.071573364211532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
156.4,140.22,15.083323420809547,7.5883236773352225,0.0,4.605170185988092,10.328428437144948,5.052416828111211,10.83643872530339,4.943212617778822,5.319099905730565,1.6094379124341003,7.090076835776092,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
33.9,,15.252556254138282,7.579167967396076,0.0,4.605170185988092,8.863856182603211,3.5234150143864045,11.813030057420567,,4.107589788972121,1.6094379124341003,7.00669522683704,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40.3,0.31,15.054766139634387,7.604396348796338,0.0,4.605170185988092,9.053394121513456,3.696351468952637,11.402920848818745,-1.171182981502945,2.6461747973841225,1.6094379124341003,7.00669522683704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
173.1,2.79,15.58035419090393,7.5822291942764615,0.0,4.605170185988092,10.503394908626325,5.153869462182164,11.633371618046096,1.0260415958332743,3.5751506887855933,1.6094379124341003,7.106606137727303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.7,1.65,15.213679140646455,7.604396348796338,0.0,4.499809670330265,9.262809474829949,3.8437441646748516,11.616348104157765,0.5007752879124892,2.9496883350525844,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
2096.1,,14.810509322614163,7.583756300707112,0.0,4.605170185988092,12.954602970627144,7.6478337542265145,13.006346281557974,,5.0323967858777685,1.6094379124341003,6.982862751468942,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58.9,2.65,14.799339183358107,7.584264818389059,0.0,4.605170185988092,9.416109864632686,4.075841090657541,11.830156630878559,0.9745596399981308,3.292126286607793,1.6094379124341003,6.982862751468942,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
254.3,,15.415732735663397,7.601402334583733,0.0,4.605170185988092,10.87493859225422,5.538514672428074,11.816010795787975,,4.933034048072704,1.6094379124341003,6.975413927455952,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
126.2,38.07,15.213250418743876,7.606387389772652,0.0,4.605170185988092,10.135253821141223,4.837867950107113,11.054217795466345,3.639426570394406,4.711330381816482,1.6094379124341003,6.975413927455952,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
112.9,35.71,15.213285019836531,7.607381425639791,0.0,4.605170185988092,10.021492785727034,4.726502471155617,10.87985687482576,3.575430761606357,4.914858338702487,1.6094379124341003,6.975413927455952,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80.8,,14.814955704970922,7.599901959208498,0.0,4.605170185988092,9.742802235061529,4.39197696552705,11.143686205266109,,5.814428994743265,1.6094379124341003,7.106606137727303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
424.2,46.89,14.794503000071238,7.564238475170491,0.0,4.605170185988092,11.308126370495074,6.050205042130582,11.469871815492729,3.847804433101495,4.836281906951478,2.1972245773362196,6.779921907472252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
278.7,69.23,14.95400744193124,7.582738488914411,0.0,4.605170185988092,,5.630135934487902,10.913050024370726,4.237434294689934,5.001930853466109,2.833213344056216,6.782192056006791,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.5,0.91,15.211578996781896,7.607381425639791,0.0,4.248495242049359,8.046229101075378,2.5257286443082556,10.915088464214607,-0.09431067947124129,3.4372078191851885,2.833213344056216,6.777646593635117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
0.8,2.78,14.887546126893,7.590346945602565,0.0,4.605170185988092,5.138148614395216,-0.2231435513142097,11.385092093460344,1.0224509277025455,3.5779478934066544,2.833213344056216,6.837332814685591,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
331.9,,14.820064882478684,7.565793282428515,0.0,4.605170185988092,11.151810679505434,5.804833718725929,11.601970605792808,,4.640537329825382,2.1972245773362196,6.6895992691789665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
309.7,45.26,14.841588353859164,7.564238475170491,0.0,4.605170185988092,10.98213520078464,5.735604086979157,11.346870880640147,3.8124236402053913,4.662495252607361,2.833213344056216,6.706862336602747,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
339.5,,15.075374823885001,7.564757012905729,0.0,4.605170185988092,11.065231122644327,5.827473946998751,11.338488741019702,,4.794136285500715,2.1972245773362196,11.287303845780478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
327.0,95.08,14.820059023136585,7.564757012905729,0.0,4.605170185988092,11.119662111753057,5.7899601708972535,11.475296284656404,4.554718642491993,4.749270529961848,2.1972245773362196,11.287303845780478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
460.2,,14.794522535731144,7.56164174558878,0.0,4.605170185988092,11.47180342544097,6.1316611776012655,11.851124780759825,,4.690430029938915,2.1972245773362196,11.287303845780478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
210.1,,14.820050966485143,7.563719668414366,0.0,4.605170185988092,10.676618977522207,5.347583607850955,10.91960551966869,,4.798266815950004,2.1972245773362196,11.287291314687705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
594.6,86.78,14.794673548531456,7.581719640125308,0.0,4.605170185988092,11.702591650491271,6.387888910563998,11.89587226164779,4.463376180370204,4.9684234452869465,2.833213344056216,6.709304340258298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
223.2,106.32,14.820053163760155,7.562161631225652,0.0,4.605170185988092,10.737884698250781,5.408068230507156,10.992049505350737,4.66645341440499,4.848116364598481,2.833213344056216,6.709304340258298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310.9,133.16,14.79522406376151,7.56164174558878,0.0,4.605170185988092,10.958241993140353,5.739471317064708,11.052634514578285,4.891551412706824,4.982235819574558,2.6390573296152584,10.839600519357369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
482.0,89.41,14.894618534835711,7.580699752224563,0.0,4.605170185988092,,6.1779441140506,11.898786326103536,4.493232532747227,4.677490847567717,2.6390573296152584,6.2422232654551655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22.6,,14.906337956186547,7.566828479208331,0.0,4.605170185988092,8.439555921689085,3.1179499062782403,11.312765750046394,,4.11414718951828,2.6390573296152584,6.26530121273771,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
254.0,83.68,15.299133515060824,7.565793282428515,0.0,4.605170185988092,10.854842293503792,5.537334267018537,11.22818572627257,4.427000000316613,4.633757642840004,2.6390573296152584,6.249975242259483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
371.5,33.7,14.799916282769402,7.564238475170491,0.0,4.605170185988092,11.2503807842287,5.917548864157814,11.69066989602107,3.517497837358316,4.602165676967792,2.6390573296152584,6.26530121273771,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97.1,44.22,15.230247807663458,7.604396348796338,0.0,4.553876891600541,9.844554623999388,4.575741375297279,11.248881791083846,3.7891771754293,4.722953221644475,2.6390573296152584,6.638567789166521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
185.1,44.42,14.83481228753932,7.5688956634069955,0.0,4.605170185988092,10.54193564557369,5.220896219579452,11.148275951361839,3.7936898184662815,4.477336814478207,1.9459101490553132,6.222576268071369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
129.5,21.32,15.585563127920619,7.602900462204755,0.0,4.605170185988092,10.186038985738877,4.863680881139593,11.084416883693452,3.0596455992976437,5.537727890326118,2.4849066497880004,5.420534999272286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
235.8,38.64,14.799942812364007,7.57095858316901,0.0,4.605170185988092,10.771239088745622,5.462983988103271,11.393015168297671,3.654288009344317,4.414009680526933,2.4849066497880004,6.214608098422191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
410.6,,14.818392845382034,7.576097340623111,0.0,4.605170185988092,11.283168845442022,6.017619504584833,11.410095079166027,,4.91338990965742,2.4849066497880004,6.194405391104672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
574.9,18.91,14.906694323347912,7.562681246721884,0.0,4.605170185988092,11.59210626284467,6.354196112629245,11.302204433654575,2.9396908826703663,5.0689042022202315,2.3978952727983707,5.5134287461649825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
278.7,72.76,14.802952523717902,7.569927655242652,0.0,4.605170185988092,10.941285930640484,5.630135934487902,11.118281595493647,4.287166353649922,4.837867950107113,2.4849066497880004,5.402677381872279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
